Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,no_of_total_guests,no_of_total_days_stay
INN07362,2,0,0,3,Meal Plan 1,0,Room_Type 1,14,2018,2,24,Offline,0,0,0,87.0,0,Not_Canceled,2,3
INN01244,1,0,2,0,Meal Plan 1,0,Room_Type 1,126,2018,6,26,Online,0,0,0,90.9,1,Not_Canceled,1,2
INN16741,2,0,2,1,Meal Plan 2,0,Room_Type 1,7,2018,10,29,Online,0,0,0,142.19,1,Not_Canceled,2,3
INN05788,2,0,0,3,Meal Plan 1,1,Room_Type 4,67,2018,3,17,Online,0,0,0,108.3,0,Not_Canceled,2,3
INN10755,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,5,25,Online,0,0,0,106.25,1,Not_Canceled,1,1
INN12007,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52.0,0,Not_Canceled,2,2
INN01363,1,0,1,1,Meal Plan 1,0,Room_Type 4,32,2017,10,24,Online,0,0,0,136.0,1,Not_Canceled,1,2
INN15350,2,0,2,1,Meal Plan 1,0,Room_Type 4,3,2018,7,10,Online,0,0,0,162.67,0,Canceled,2,3
INN33851,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled,1,2
INN22922,2,0,2,3,Meal Plan 1,0,Room_Type 4,256,2018,10,16,Online,0,0,0,103.7,0,Canceled,2,5
INN13290,2,0,2,2,Meal Plan 1,0,Room_Type 2,119,2018,6,26,Online,0,0,0,83.83,1,Not_Canceled,2,4
INN30545,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled,2,4
INN10151,2,0,0,1,Not Selected,0,Room_Type 1,37,2018,5,7,Online,0,0,0,116.1,0,Canceled,2,1
INN35654,1,0,1,0,Not Selected,0,Room_Type 1,9,2018,3,7,Online,0,0,0,90.0,1,Not_Canceled,1,1
INN21641,1,0,1,1,Not Selected,0,Room_Type 1,5,2018,8,1,Online,0,0,0,109.0,1,Canceled,1,2
INN05170,2,0,0,3,Meal Plan 1,0,Room_Type 1,98,2017,12,29,Offline,0,0,0,59.5,2,Not_Canceled,2,3
INN10092,1,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,64.33,0,Not_Canceled,1,3
INN25287,2,0,1,2,Meal Plan 1,0,Room_Type 1,264,2018,10,28,Online,0,0,0,96.3,0,Canceled,2,3
INN18783,2,2,0,3,Meal Plan 1,0,Room_Type 1,70,2018,12,8,Online,0,0,0,113.87,2,Not_Canceled,4,3
INN02230,2,0,0,4,Meal Plan 1,0,Room_Type 1,65,2018,4,27,Offline,0,0,0,80.75,0,Not_Canceled,2,4
INN17458,2,0,0,4,Meal Plan 1,0,Room_Type 1,126,2018,5,4,Online,0,0,0,76.58,1,Not_Canceled,2,4
INN00166,1,0,2,1,Meal Plan 2,0,Room_Type 1,23,2018,1,2,Online,0,0,0,1.0,0,Not_Canceled,1,3
INN18879,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,7,24,Online,0,0,0,119.0,1,Not_Canceled,2,1
INN04878,2,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,4,20,Aviation,0,0,0,110.0,0,Not_Canceled,2,2
INN29291,1,0,1,0,Meal Plan 1,0,Room_Type 1,32,2018,11,14,Online,0,0,0,96.0,1,Canceled,1,1
INN22708,2,0,0,2,Meal Plan 1,0,Room_Type 1,65,2018,3,11,Online,0,0,0,78.3,1,Not_Canceled,2,2
INN26973,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,9,30,Online,0,0,0,196.0,1,Not_Canceled,4,1
INN25533,3,0,1,1,Meal Plan 1,0,Room_Type 6,48,2018,10,22,Online,0,0,0,158.0,1,Not_Canceled,3,2
INN11316,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled,2,1
INN01643,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,21,Online,0,0,0,121.5,1,Not_Canceled,2,1
INN25977,2,0,0,1,Meal Plan 1,0,Room_Type 4,5,2018,9,7,Online,0,0,0,184.0,2,Not_Canceled,2,1
INN20737,2,0,0,4,Meal Plan 1,0,Room_Type 4,161,2018,6,21,Online,0,0,0,123.46,1,Canceled,2,4
INN17285,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,9,15,Online,0,0,0,159.0,1,Not_Canceled,1,1
INN01191,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Online,0,0,0,95.0,0,Canceled,2,3
INN27824,2,2,2,2,Meal Plan 2,0,Room_Type 6,163,2018,12,23,Online,0,0,0,192.95,0,Not_Canceled,4,4
INN35027,2,0,2,1,Not Selected,0,Room_Type 1,36,2018,8,28,Online,0,0,0,101.7,0,Not_Canceled,2,3
INN32768,2,0,0,3,Not Selected,0,Room_Type 1,128,2018,7,7,Online,0,0,0,103.5,0,Canceled,2,3
INN12949,2,0,0,3,Meal Plan 1,0,Room_Type 1,64,2018,7,26,Online,0,0,0,114.3,1,Not_Canceled,2,3
INN26319,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled,2,3
INN00587,2,0,2,2,Meal Plan 2,0,Room_Type 4,67,2017,9,6,Complementary,0,0,0,29.0,1,Not_Canceled,2,4
INN32237,3,0,1,0,Meal Plan 1,0,Room_Type 4,103,2018,10,9,Online,0,0,0,151.2,0,Canceled,3,1
INN02868,2,0,0,1,Meal Plan 1,0,Room_Type 1,38,2018,9,2,Online,0,0,0,109.8,0,Not_Canceled,2,1
INN33492,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,1,2
INN07727,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76.0,0,Not_Canceled,1,4
INN10735,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,1,2
INN24660,2,0,2,4,Meal Plan 1,0,Room_Type 1,35,2018,2,13,Online,0,0,0,78.3,1,Not_Canceled,2,6
INN06326,2,0,1,3,Meal Plan 1,0,Room_Type 1,79,2018,3,24,Online,0,0,0,90.95,1,Canceled,2,4
INN00042,2,0,0,2,Meal Plan 1,0,Room_Type 1,35,2018,6,21,Online,0,0,0,102.0,1,Not_Canceled,2,2
INN00025,2,0,2,1,Not Selected,0,Room_Type 1,130,2018,5,22,Online,0,0,0,94.5,1,Not_Canceled,2,3
INN30275,2,0,0,4,Not Selected,0,Room_Type 1,18,2017,9,9,Online,0,0,0,93.0,0,Canceled,2,4
INN18202,2,2,1,4,Meal Plan 1,0,Room_Type 6,79,2018,5,2,Online,0,0,0,187.85,0,Canceled,4,5
INN08813,1,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72.0,0,Not_Canceled,1,1
INN31888,2,0,1,0,Meal Plan 1,0,Room_Type 4,120,2018,10,31,Online,0,0,0,104.4,0,Not_Canceled,2,1
INN03944,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,9,7,Corporate,0,0,0,65.0,0,Not_Canceled,1,3
INN14391,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,6,13,Online,0,0,0,99.0,1,Not_Canceled,2,1
INN28097,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,4,18,Online,0,0,0,89.0,0,Not_Canceled,2,1
INN08830,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled,2,3
INN03900,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,87.0,0,Not_Canceled,1,2
INN06958,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,10,13,Offline,0,0,0,109.65,0,Not_Canceled,1,1
INN05967,2,0,0,3,Not Selected,0,Room_Type 1,13,2018,10,25,Online,0,0,0,87.78,1,Not_Canceled,2,3
INN18768,2,0,2,3,Meal Plan 2,0,Room_Type 1,92,2018,4,24,Online,0,0,0,97.41,1,Not_Canceled,2,5
INN09094,2,0,0,2,Not Selected,0,Room_Type 1,70,2018,10,18,Online,0,0,0,97.2,2,Not_Canceled,2,2
INN35047,2,0,0,2,Meal Plan 1,0,Room_Type 1,23,2018,10,21,Online,0,0,0,140.0,0,Canceled,2,2
INN16549,2,0,2,1,Meal Plan 1,0,Room_Type 4,131,2018,10,15,Online,0,0,0,132.3,0,Canceled,2,3
INN02417,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,12,5,Online,0,0,0,88.0,1,Not_Canceled,2,1
INN17339,2,0,2,2,Meal Plan 1,0,Room_Type 6,7,2018,9,11,Online,0,0,0,144.14,1,Canceled,2,4
INN07502,2,0,2,1,Meal Plan 1,0,Room_Type 1,11,2018,2,14,Offline,0,0,0,87.0,0,Not_Canceled,2,3
INN24911,2,0,2,2,Meal Plan 1,0,Room_Type 1,75,2018,6,26,Online,0,0,0,77.03,1,Not_Canceled,2,4
INN12024,3,0,1,4,Meal Plan 1,0,Room_Type 4,107,2018,8,17,Online,0,0,0,150.3,0,Canceled,3,5
INN33674,2,0,0,2,Meal Plan 1,0,Room_Type 6,18,2017,10,2,Online,0,0,0,186.5,1,Not_Canceled,2,2
INN20256,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0,Canceled,2,3
INN34450,3,0,0,1,Meal Plan 1,0,Room_Type 1,124,2018,11,26,Offline,0,0,0,92.65,0,Not_Canceled,3,1
INN24643,2,0,2,2,Meal Plan 1,0,Room_Type 1,166,2018,6,19,Online,0,0,0,100.3,1,Canceled,2,4
INN26552,2,0,2,0,Meal Plan 1,0,Room_Type 1,34,2017,10,11,Online,0,0,0,103.05,2,Not_Canceled,2,2
INN05580,2,0,2,3,Meal Plan 1,0,Room_Type 4,118,2018,5,1,Online,0,0,0,107.95,0,Not_Canceled,2,5
INN23888,2,0,1,2,Meal Plan 1,0,Room_Type 1,135,2017,9,14,Offline,0,0,0,90.0,0,Not_Canceled,2,3
INN13813,2,0,1,2,Not Selected,0,Room_Type 1,198,2018,4,22,Online,0,0,0,73.46,1,Not_Canceled,2,3
INN12275,2,0,1,4,Meal Plan 1,0,Room_Type 1,198,2018,8,8,Online,0,0,0,99.95,0,Canceled,2,5
INN24448,2,2,2,0,Meal Plan 1,0,Room_Type 6,123,2018,9,25,Online,0,0,0,201.6,0,Canceled,4,2
INN17945,2,0,0,1,Meal Plan 1,0,Room_Type 1,69,2018,6,29,Online,0,0,0,117.9,1,Not_Canceled,2,1
INN01384,2,0,1,3,Meal Plan 1,0,Room_Type 1,30,2017,9,14,Online,0,0,0,94.5,2,Not_Canceled,2,4
INN22840,2,0,0,1,Meal Plan 1,0,Room_Type 4,4,2018,9,22,Online,0,0,0,149.38,1,Not_Canceled,2,1
INN27232,2,2,1,2,Meal Plan 1,0,Room_Type 6,83,2018,3,25,Online,0,0,0,168.3,0,Canceled,4,3
INN03083,2,0,0,4,Meal Plan 1,0,Room_Type 4,30,2018,5,11,Online,0,0,0,149.4,0,Canceled,2,4
INN23652,2,0,2,3,Meal Plan 1,0,Room_Type 4,201,2018,8,6,Offline,0,0,0,82.45,0,Not_Canceled,2,5
INN21636,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0,Canceled,2,3
INN14219,2,2,1,3,Meal Plan 1,0,Room_Type 6,58,2018,4,21,Online,0,0,0,167.45,0,Canceled,4,4
INN24286,2,0,0,1,Meal Plan 1,0,Room_Type 1,173,2018,8,4,Online,0,0,0,105.3,0,Canceled,2,1
INN20181,2,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,91.0,0,Not_Canceled,2,2
INN19858,2,0,1,3,Meal Plan 1,0,Room_Type 4,16,2018,5,2,Online,0,0,0,156.0,0,Canceled,2,4
INN29109,2,1,2,2,Meal Plan 1,0,Room_Type 1,13,2017,9,13,Online,0,0,0,102.0,2,Not_Canceled,3,4
INN23769,2,0,0,3,Meal Plan 1,0,Room_Type 4,60,2018,9,1,Online,0,0,0,123.3,2,Not_Canceled,2,3
INN16714,2,0,0,2,Meal Plan 1,0,Room_Type 1,277,2018,10,21,Online,0,0,0,96.3,2,Canceled,2,2
INN29905,2,0,2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,89.14,1,Not_Canceled,2,7
INN00874,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,10,13,Offline,0,0,0,90.0,0,Not_Canceled,1,1
INN16897,2,0,1,2,Meal Plan 1,0,Room_Type 1,200,2018,7,15,Offline,0,0,0,72.25,0,Not_Canceled,2,3
INN01898,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,2018,10,15,Online,0,0,0,115.0,0,Canceled,1,3
INN03420,2,1,0,1,Meal Plan 1,0,Room_Type 1,21,2018,8,30,Online,0,0,0,140.0,1,Not_Canceled,3,1
INN24475,2,0,1,5,Meal Plan 1,0,Room_Type 4,129,2018,10,10,Online,0,0,0,132.3,0,Canceled,2,6
INN05834,2,0,1,2,Not Selected,0,Room_Type 1,36,2018,10,28,Online,0,0,0,109.0,1,Not_Canceled,2,3
INN21276,3,0,0,1,Meal Plan 1,1,Room_Type 4,186,2018,8,27,Online,0,0,0,137.7,0,Canceled,3,1
INN10982,2,0,0,4,Not Selected,0,Room_Type 1,4,2018,6,29,Online,0,0,0,127.0,2,Not_Canceled,2,4
INN02354,1,1,3,7,Not Selected,0,Room_Type 1,217,2018,12,5,Online,0,0,0,65.11,2,Not_Canceled,2,10
INN27458,1,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,90.0,0,Not_Canceled,1,2
INN15678,2,0,0,1,Meal Plan 1,0,Room_Type 1,18,2018,11,19,Online,0,0,0,80.85,1,Not_Canceled,2,1
INN00397,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,2017,9,9,Online,0,0,0,89.25,1,Not_Canceled,2,2
INN22020,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2017,8,29,Online,0,0,0,90.0,2,Not_Canceled,2,1
INN07363,2,0,1,2,Meal Plan 1,0,Room_Type 2,41,2018,2,22,Online,0,0,0,71.52,1,Not_Canceled,2,3
INN23798,2,0,0,4,Meal Plan 1,0,Room_Type 1,57,2018,4,26,Offline,0,0,0,85.5,1,Not_Canceled,2,4
INN22371,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120.0,1,Canceled,1,3
INN20923,2,0,1,0,Meal Plan 1,0,Room_Type 4,13,2018,9,12,Online,0,0,0,134.0,1,Not_Canceled,2,1
INN31058,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2017,12,8,Corporate,1,0,4,65.0,0,Not_Canceled,1,2
INN27614,2,0,1,3,Meal Plan 1,0,Room_Type 1,188,2018,7,25,Online,0,0,0,90.95,1,Not_Canceled,2,4
INN20121,2,0,0,2,Meal Plan 1,0,Room_Type 1,16,2018,7,14,Online,0,0,0,160.0,1,Not_Canceled,2,2
INN21078,1,0,0,3,Meal Plan 1,0,Room_Type 1,287,2018,9,29,Online,0,0,0,100.8,2,Canceled,1,3
INN24244,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,5,10,Offline,0,0,0,80.0,0,Not_Canceled,1,3
INN14147,1,0,1,0,Meal Plan 1,0,Room_Type 1,25,2018,9,12,Online,0,0,0,108.0,0,Canceled,1,1
INN36190,2,0,0,3,Meal Plan 1,0,Room_Type 1,195,2018,9,28,Online,0,0,0,126.9,0,Canceled,2,3
INN27208,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled,1,2
INN36177,1,1,2,3,Meal Plan 1,0,Room_Type 1,288,2017,10,17,Online,0,0,0,55.63,0,Canceled,2,5
INN15035,1,0,0,1,Meal Plan 1,0,Room_Type 4,10,2018,9,30,Aviation,0,0,0,110.0,0,Canceled,1,1
INN23676,2,0,1,4,Meal Plan 1,0,Room_Type 1,18,2017,10,5,Online,0,0,0,107.0,2,Not_Canceled,2,5
INN30531,2,1,0,2,Meal Plan 1,0,Room_Type 4,2,2018,8,24,Online,0,0,0,164.0,1,Not_Canceled,3,2
INN19506,2,0,2,1,Meal Plan 1,0,Room_Type 1,87,2018,8,14,Online,0,0,0,117.9,1,Canceled,2,3
INN03561,2,0,2,2,Meal Plan 1,0,Room_Type 1,78,2018,5,14,Online,0,0,0,119.85,2,Not_Canceled,2,4
INN30954,2,0,0,4,Meal Plan 1,0,Room_Type 1,82,2018,3,29,Online,0,0,0,82.45,0,Not_Canceled,2,4
INN27528,2,0,1,0,Meal Plan 1,0,Room_Type 1,22,2017,9,6,Online,0,0,0,105.0,0,Not_Canceled,2,1
INN00691,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Online,0,0,0,100.0,0,Canceled,2,2
INN28335,1,0,0,1,Meal Plan 1,0,Room_Type 1,59,2018,1,28,Offline,0,0,0,80.0,0,Not_Canceled,1,1
INN18196,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110.0,0,Canceled,2,2
INN12946,2,0,1,0,Not Selected,0,Room_Type 1,69,2018,4,10,Offline,0,0,0,72.25,0,Not_Canceled,2,1
INN23361,2,0,0,2,Meal Plan 1,0,Room_Type 4,20,2018,1,29,Online,0,0,0,77.6,0,Not_Canceled,2,2
INN19402,2,0,1,3,Meal Plan 1,0,Room_Type 4,77,2018,10,10,Offline,0,0,0,99.96,0,Not_Canceled,2,4
INN21454,2,0,2,1,Meal Plan 1,0,Room_Type 1,109,2018,4,30,Online,0,0,0,77.03,1,Not_Canceled,2,3
INN25416,2,0,1,1,Meal Plan 1,1,Room_Type 1,77,2018,6,18,Online,0,0,0,125.1,1,Not_Canceled,2,2
INN09525,2,0,2,4,Meal Plan 1,0,Room_Type 4,10,2017,9,5,Online,0,0,0,110.08,1,Not_Canceled,2,6
INN06949,2,0,0,2,Not Selected,0,Room_Type 1,112,2018,4,8,Online,0,0,0,65.83,1,Not_Canceled,2,2
INN20665,2,0,2,1,Meal Plan 1,0,Room_Type 1,141,2018,7,17,Online,0,0,0,105.3,2,Not_Canceled,2,3
INN15124,1,0,0,1,Not Selected,0,Room_Type 1,11,2018,6,14,Online,0,0,0,78.8,0,Not_Canceled,1,1
INN24831,3,0,0,3,Meal Plan 1,0,Room_Type 4,45,2018,8,16,Online,0,0,0,177.3,2,Not_Canceled,3,3
INN36213,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2,3
INN34933,1,0,1,0,Not Selected,0,Room_Type 1,8,2018,9,11,Online,0,0,0,129.0,0,Not_Canceled,1,1
INN18150,2,0,0,4,Meal Plan 1,0,Room_Type 1,10,2017,9,8,Online,0,0,0,105.0,2,Not_Canceled,2,4
INN35235,2,0,2,3,Meal Plan 1,0,Room_Type 1,269,2018,12,29,Offline,0,0,0,80.0,0,Not_Canceled,2,5
INN32083,3,0,0,4,Meal Plan 1,0,Room_Type 4,150,2018,8,10,Online,0,0,0,107.57,1,Not_Canceled,3,4
INN18700,2,0,2,0,Not Selected,0,Room_Type 1,35,2018,9,25,Online,0,0,0,99.0,3,Not_Canceled,2,2
INN13491,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled,1,1
INN33886,2,0,0,4,Meal Plan 1,0,Room_Type 1,68,2018,4,5,Online,0,0,0,90.95,0,Canceled,2,4
INN16563,2,0,1,3,Not Selected,0,Room_Type 1,4,2018,9,15,Online,0,0,0,108.99,1,Not_Canceled,2,4
INN11307,2,1,1,0,Meal Plan 1,0,Room_Type 1,36,2018,9,5,Online,0,0,0,126.0,0,Canceled,3,1
INN23783,2,0,0,5,Meal Plan 1,0,Room_Type 4,190,2018,8,9,Offline,0,0,0,84.25,0,Not_Canceled,2,5
INN10462,2,0,1,3,Meal Plan 1,0,Room_Type 4,38,2018,4,21,Online,0,0,0,118.8,1,Not_Canceled,2,4
INN32742,2,0,1,2,Meal Plan 2,0,Room_Type 1,249,2018,11,18,Online,0,0,0,112.5,0,Canceled,2,3
INN02917,2,0,1,1,Meal Plan 1,0,Room_Type 4,44,2018,6,18,Offline,0,0,0,96.3,0,Not_Canceled,2,2
INN29257,1,0,2,1,Meal Plan 1,0,Room_Type 1,139,2018,5,15,Online,0,0,0,99.9,0,Canceled,1,3
INN13557,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,69.5,0,Not_Canceled,2,4
INN02058,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Online,0,0,0,115.0,1,Canceled,2,2
INN06210,2,0,2,3,Not Selected,0,Room_Type 1,54,2018,11,18,Online,0,0,0,83.8,1,Not_Canceled,2,5
INN09664,2,0,0,2,Meal Plan 1,0,Room_Type 4,11,2017,12,11,Complementary,0,0,0,0.0,1,Not_Canceled,2,2
INN23691,2,0,2,4,Meal Plan 2,0,Room_Type 1,327,2017,9,9,Offline,0,0,0,88.0,1,Not_Canceled,2,6
INN10887,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130.0,0,Not_Canceled,1,2
INN29112,2,0,0,1,Meal Plan 1,0,Room_Type 7,4,2017,12,11,Complementary,1,2,7,0.0,1,Not_Canceled,2,1
INN24492,1,0,1,0,Meal Plan 2,0,Room_Type 1,4,2018,3,7,Offline,0,0,0,92.0,0,Not_Canceled,1,1
INN25975,2,0,2,2,Meal Plan 1,0,Room_Type 1,47,2018,10,16,Offline,0,0,0,80.75,0,Not_Canceled,2,4
INN03476,2,0,1,4,Meal Plan 1,1,Room_Type 1,83,2017,8,5,Online,0,0,0,76.5,1,Not_Canceled,2,5
INN18312,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76.0,0,Not_Canceled,1,4
INN11545,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,1,2
INN03802,3,0,1,2,Meal Plan 1,1,Room_Type 4,18,2018,12,23,Online,0,0,0,191.0,1,Not_Canceled,3,3
INN19235,2,0,4,8,Meal Plan 1,0,Room_Type 6,159,2018,12,22,Online,1,0,1,146.2,2,Not_Canceled,2,12
INN20688,2,0,1,4,Meal Plan 1,0,Room_Type 1,36,2018,12,21,Online,0,0,0,88.4,2,Not_Canceled,2,5
INN06824,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2017,12,10,Online,1,1,0,0.0,0,Not_Canceled,1,2
INN26976,2,1,5,13,Meal Plan 1,0,Room_Type 1,12,2018,9,12,Offline,0,0,0,110.0,2,Canceled,3,18
INN05803,2,0,1,3,Meal Plan 1,0,Room_Type 1,122,2018,4,18,Online,0,0,0,64.8,1,Not_Canceled,2,4
INN23792,2,0,0,3,Meal Plan 1,0,Room_Type 2,184,2018,10,4,Online,0,0,0,101.05,0,Canceled,2,3
INN19663,1,0,0,1,Not Selected,0,Room_Type 1,181,2018,10,11,Online,0,0,0,98.1,1,Canceled,1,1
INN06773,2,0,1,0,Not Selected,0,Room_Type 1,223,2018,8,15,Online,0,0,0,85.5,1,Canceled,2,1
INN14141,2,0,2,1,Meal Plan 1,0,Room_Type 1,40,2018,2,21,Online,0,0,0,62.29,2,Not_Canceled,2,3
INN21366,2,0,0,2,Meal Plan 1,0,Room_Type 4,41,2018,11,2,Online,0,0,0,118.0,0,Not_Canceled,2,2
INN16866,1,0,1,1,Meal Plan 1,0,Room_Type 4,32,2017,10,24,Online,0,0,0,136.0,1,Not_Canceled,1,2
INN26658,3,0,2,1,Meal Plan 1,0,Room_Type 1,205,2018,5,29,Offline,0,0,0,125.0,0,Canceled,3,3
INN01294,2,0,2,1,Meal Plan 1,0,Room_Type 4,64,2018,4,23,Online,0,0,0,118.8,1,Canceled,2,3
INN34798,1,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,60.0,0,Not_Canceled,1,4
INN04751,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,2,2
INN07952,2,0,1,5,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,70.0,1,Not_Canceled,2,6
INN17622,2,0,1,3,Meal Plan 1,0,Room_Type 4,45,2018,12,12,Online,0,0,0,96.9,2,Not_Canceled,2,4
INN24205,1,0,2,1,Meal Plan 1,0,Room_Type 1,16,2018,11,6,Online,0,0,0,163.17,2,Not_Canceled,1,3
INN24261,3,0,1,3,Meal Plan 1,0,Room_Type 1,83,2018,8,1,Online,0,0,0,154.7,1,Not_Canceled,3,4
INN09936,2,0,0,3,Meal Plan 1,0,Room_Type 4,67,2018,9,7,Online,0,0,0,114.34,1,Not_Canceled,2,3
INN12675,2,0,0,2,Not Selected,0,Room_Type 1,10,2017,9,22,Online,0,0,0,114.0,2,Not_Canceled,2,2
INN34526,2,0,0,3,Meal Plan 1,0,Room_Type 4,41,2018,10,11,Online,0,0,0,151.5,3,Not_Canceled,2,3
INN06759,2,0,0,3,Meal Plan 1,0,Room_Type 1,58,2018,3,31,Online,0,0,0,90.9,1,Not_Canceled,2,3
INN16928,2,0,2,5,Meal Plan 1,0,Room_Type 2,33,2018,1,31,Online,0,0,0,71.53,0,Not_Canceled,2,7
INN32290,2,0,1,2,Meal Plan 1,0,Room_Type 4,110,2018,10,28,Online,0,0,0,104.4,1,Not_Canceled,2,3
INN12154,2,0,0,4,Meal Plan 1,0,Room_Type 1,2,2018,1,27,Offline,0,0,0,45.5,0,Not_Canceled,2,4
INN18522,2,0,0,1,Not Selected,0,Room_Type 1,6,2018,9,22,Online,0,0,0,159.0,3,Not_Canceled,2,1
INN34850,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,8,5,Complementary,0,0,0,6.0,0,Not_Canceled,1,1
INN09445,1,0,2,5,Meal Plan 1,0,Room_Type 4,3,2018,9,11,Online,0,0,0,179.71,1,Canceled,1,7
INN27093,2,0,0,3,Meal Plan 1,0,Room_Type 1,33,2018,2,10,Online,0,0,0,84.57,1,Not_Canceled,2,3
INN33003,2,0,1,2,Meal Plan 1,0,Room_Type 1,224,2017,10,2,Offline,0,0,0,65.0,0,Not_Canceled,2,3
INN19375,2,0,0,2,Meal Plan 1,0,Room_Type 4,17,2018,11,3,Online,0,0,0,130.0,2,Not_Canceled,2,2
INN24255,2,0,2,3,Not Selected,0,Room_Type 1,89,2018,12,22,Online,0,0,0,74.8,1,Not_Canceled,2,5
INN09405,2,0,1,3,Meal Plan 1,1,Room_Type 1,151,2018,7,11,Online,0,0,0,110.58,1,Canceled,2,4
INN01018,2,1,1,3,Meal Plan 1,0,Room_Type 1,2,2018,2,1,Online,0,0,0,93.0,2,Not_Canceled,3,4
INN20529,2,0,2,2,Meal Plan 1,0,Room_Type 1,136,2018,7,2,Online,0,0,0,93.08,0,Canceled,2,4
INN34357,2,0,1,3,Meal Plan 2,0,Room_Type 1,99,2018,7,18,Online,0,0,0,141.75,2,Not_Canceled,2,4
INN11327,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled,1,3
